id,title,year,vote_count,vote_average,popularity,genres,w_ratings
231576,Wish I Was Here,2014,304.0,6.4,6.149295,"['Drama', 'Comedy']",6.001688487036729
238603,Earth to Echo,2014,294.0,5.7,12.412221,"['Family', 'Adventure', 'Science Fiction']",5.539611140936215
243683,Step Up All In,2014,649.0,6.7,8.588926,"['Romance', 'Drama', 'Music']",6.412216882552586
244566,Life After Beth,2014,235.0,5.0,5.486893,"['Romance', 'Comedy', 'Horror']",5.099198627810232
157845,The Rover,2014,295.0,6.1,6.561373,"['Crime', 'Drama']",5.7993043032638285
229297,Magic in the Moonlight,2014,749.0,6.5,6.626077,"['Comedy', 'Drama', 'Romance']",6.279079711754721
253306,Housebound,2014,362.0,6.5,5.343018,"['Horror', 'Comedy', 'Thriller']",6.115293980814256
228194,The Hundred-Foot Journey,2014,516.0,7.3,14.466789,['Drama'],6.8135849970192925
242643,Batman: Assault on Arkham,2014,298.0,7.3,6.0955,"['Thriller', 'Animation', 'Action', 'Crime']",6.582059951932405
76757,Jupiter Ascending,2015,2816.0,5.2,21.463465,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",5.202413796365942
98566,Teenage Mutant Ninja Turtles,2014,2677.0,5.8,22.337973,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",5.768693499466
227156,The Giver,2014,1859.0,6.4,12.472206,"['Drama', 'Science Fiction']",6.308461346203587
193893,Let's Be Cops,2014,1234.0,6.4,15.962793,['Comedy'],6.267419984207348
242022,The Inbetweeners 2,2014,214.0,6.1,6.3567,['Comedy'],5.734180368943962
189,Sin City: A Dame to Kill For,2014,1314.0,6.3,20.623642,"['Crime', 'Thriller']",6.1854704599627155
249164,If I Stay,2014,1415.0,7.3,9.659244,['Drama'],7.091227592371455
221902,"Two Days, One Night",2014,327.0,6.8,6.868022,['Drama'],6.289083075944644
220289,Coherence,2013,653.0,7.2,6.851243,"['Thriller', 'Science Fiction']",6.815231805639658
282813,The Pyramid,2014,365.0,4.6,9.312354,['Horror'],4.796539919971508
256274,"As Above, So Below",2014,788.0,6.1,10.846585,"['Horror', 'Thriller']",5.955678753148778
242090,The One I Love,2014,259.0,6.8,5.34697,"['Romance', 'Comedy', 'Drama']",6.206165770847354
241848,The Guest,2014,661.0,6.5,6.441964,"['Mystery', 'Thriller', 'Action']",6.255400070627335
204922,Before I Go to Sleep,2014,672.0,6.2,14.921298,"['Mystery', 'Thriller']",6.016326271616637
234200,Pride,2014,457.0,7.7,9.111867,"['Drama', 'Comedy']",7.06334434033232
216282,Into the Storm,2014,829.0,5.8,9.092925,"['Action', 'Thriller']",5.71019560969165
192145,Third Person,2013,218.0,5.8,8.808328,"['Drama', 'Romance']",5.565035603135031
254191,Honeymoon,2014,261.0,5.4,6.107378,['Horror'],5.341053344382522
154400,The Drop,2014,859.0,6.7,11.695036,"['Drama', 'Crime']",6.471524492625164
244772,The Skeleton Twins,2014,294.0,6.7,9.44394,['Drama'],6.1871882334472295
287590,Saint Seiya: Legend of Sanctuary,2014,162.0,5.0,6.751603,"['Action', 'Animation', 'Fantasy']",5.12168775771752
198663,The Maze Runner,2014,5540.0,7.0,76.93789,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",6.950733939997376
136835,No Good Deed,2014,182.0,5.6,24.644321,"['Crime', 'Thriller']",5.433869760190181
244506,Camp X-Ray,2014,395.0,6.7,11.153327,['Drama'],6.280510735108183
248504,Sharknado 2: The Second One,2014,192.0,4.5,5.281329,"['Thriller', 'Horror', 'Science Fiction']",4.838589369275686
270302,The Riot Club,2014,378.0,5.9,6.967835,"['Drama', 'Thriller']",5.705173713726844
169917,A Walk Among the Tombstones,2014,1145.0,6.2,14.914924,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.082899201521105
244264,Laggies,2014,432.0,6.1,12.938085,"['Comedy', 'Romance']",5.868890976326084
276843,What We Did on Our Holiday,2014,179.0,6.7,11.576578,['Comedy'],6.013225539778884
265189,Force Majeure,2014,255.0,6.8,12.165685,"['Comedy', 'Drama']",6.200442067433835
264656,The Homesman,2014,262.0,6.4,7.375146,"['Western', 'Drama']",5.962046108969293
254904,The November Man,2014,645.0,6.0,13.310556,"['Crime', 'Action', 'Thriller']",5.849917339111853
157825,White Bird in a Blizzard,2014,289.0,6.1,12.898498,"['Thriller', 'Drama']",5.795286097962231
284427,Who Am I,2014,430.0,7.6,13.001155,['Thriller'],6.961327894889901
170687,The Boxtrolls,2014,689.0,6.6,11.563909,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.3446212697114746
149871,The Tale of the Princess Kaguya,2013,350.0,8.0,7.566053,"['Animation', 'Drama', 'Fantasy']",7.135653839186356
239678,This Is Where I Leave You,2014,512.0,6.5,11.313659,"['Drama', 'Comedy']",6.201165860096788
190859,American Sniper,2014,4600.0,7.4,19.228561,"['War', 'Action']",7.327559549996858
246403,Tusk,2014,374.0,5.1,6.820925,"['Comedy', 'Horror']",5.143414715327793
254375,Hector and the Search for Happiness,2014,317.0,6.9,12.330898,"['Adventure', 'Drama', 'Comedy']",6.344829052379543
149509,Horns,2013,878.0,6.2,8.363417,"['Thriller', 'Horror', 'Drama', 'Fantasy']",6.052777897866129
250546,Annabelle,2014,1588.0,5.5,23.242452,['Horror'],5.4766495755063165
151368,Open Windows,2014,190.0,5.1,12.294525,"['Thriller', 'Action', 'Crime']",5.1662384513858335
286554,Two Night Stand,2014,690.0,6.3,6.788822,"['Romance', 'Comedy']",6.101392303511814
49017,Dracula Untold,2014,2439.0,6.2,16.316318,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",6.141201792222025
227300,Stretch,2014,263.0,6.1,5.700006,"['Action', 'Comedy', 'Thriller']",5.77655663826251
262543,Automata,2014,677.0,5.6,13.973689,"['Thriller', 'Science Fiction']",5.532118826744375
241254,The Prince,2014,218.0,4.6,16.219485,"['Thriller', 'Action']",4.8729721110715385
244761,The Captive,2014,334.0,5.8,14.623692,"['Drama', 'Thriller', 'Crime']",5.620209429119518
206487,Predestination,2014,1971.0,7.3,10.524204,"['Science Fiction', 'Thriller']",7.145698478641503
204436,Jack and the Cuckoo-Clock Heart,2013,199.0,6.8,6.0457,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",6.10691771026474
246741,What We Do in the Shadows,2014,779.0,7.4,10.504198,"['Comedy', 'Horror']",7.032783235340832
239571,The Best of Me,2014,777.0,7.2,8.196975,"['Drama', 'Romance']",6.866150969034196
245891,John Wick,2014,5499.0,7.0,183.870374,"['Action', 'Thriller']",6.950377002648002
205587,The Judge,2014,1433.0,7.2,17.887943,['Drama'],7.0036305448744764
228150,Fury,2014,4028.0,7.4,36.713807,"['War', 'Drama', 'Action']",7.317665582135875
266285,The Salvation,2014,285.0,6.2,8.253705,"['Drama', 'Western']",5.8565920404158245
215211,Grace of Monaco,2014,201.0,5.8,6.773278,"['Romance', 'Drama']",5.5539707977424975
239563,St. Vincent,2014,770.0,7.1,13.655752,['Comedy'],6.780842427940906
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,502.0,6.1,7.861004,"['Family', 'Comedy']",5.893328486382238
218043,Left Behind,2014,396.0,3.7,11.519053,"['Thriller', 'Action', 'Science Fiction']",4.144574564721298
265016,Extraterrestrial,2014,183.0,4.8,10.457657,"['Horror', 'Science Fiction']",5.007531947478256
289727,The Rewrite,2014,192.0,5.8,6.253843,"['Romance', 'Comedy']",5.547680278366595
242512,Ouija,2014,1006.0,4.9,13.288564,['Horror'],4.947327150930568
242582,Nightcrawler,2014,3475.0,7.6,21.277073,"['Crime', 'Drama', 'Thriller']",7.496336577162322
177572,Big Hero 6,2014,6289.0,7.8,213.849907,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",7.736607762131344
236735,Marshland,2014,255.0,7.1,11.127717,"['Mystery', 'Thriller']",6.384779416831426
228326,The Book of Life,2014,778.0,7.3,10.337994,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6.949449315549085
200727,"Love, Rosie",2014,1660.0,7.7,14.566103,"['Comedy', 'Romance']",7.484166735156617
273271,Time Lapse,2014,383.0,6.4,9.646738,"['Thriller', 'Science Fiction']",6.059638044171347
264660,Ex Machina,2015,4862.0,7.6,14.14078,"['Drama', 'Science Fiction']",7.524966837511955
245700,Mr. Turner,2014,207.0,6.3,6.328696,"['History', 'Drama']",5.8400094223025665
199575,These Final Hours,2014,176.0,6.4,6.732991,"['Science Fiction', 'Drama', 'Thriller']",5.849950767812625
265180,Leviathan,2014,219.0,7.3,6.312412,['Drama'],6.432410179380057
87492,Foxcatcher,2014,965.0,6.5,8.10357,"['Drama', 'Thriller']",6.321496407097814
185567,Zulu,2013,176.0,6.7,6.826661,"['Crime', 'Drama', 'Thriller']",6.007093624955482
75258,Secret of the Wings,2012,303.0,6.5,9.32058,"['Animation', 'Family', 'Fantasy', 'Adventure']",6.066270967570285
25475,Tinker Bell and the Lost Treasure,2009,230.0,6.4,10.200558,"['Animation', 'Family', 'Adventure', 'Fantasy']",5.926111430730876
290542,You're Not You,2014,247.0,7.3,6.800456,['Drama'],6.492096948366196
207933,Stonehearst Asylum,2014,427.0,6.6,21.991755,['Thriller'],6.230636214625284
167581,Free Fall,2013,164.0,7.3,5.98915,"['Drama', 'Romance']",6.285134129583462
241842,Dead Snow 2: Red vs. Dead,2014,199.0,6.7,10.287127,"['Horror', 'Action', 'Comedy']",6.051485955390088
164251,Serena,2014,299.0,5.3,7.381098,['Drama'],5.280791847461964
205596,The Imitation Game,2014,5895.0,8.0,31.59594,"['History', 'Drama', 'Thriller', 'War']",7.927197928651535
171274,Inherent Vice,2014,852.0,6.5,13.52638,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",6.301564681803401
287495,Labyrinth of Lies,2014,199.0,7.3,9.046751,"['Drama', 'History']",6.3840764846379985
262551,Babysitting,2014,591.0,6.9,6.694707,['Comedy'],6.547381435399524
131631,The Hunger Games: Mockingjay - Part 1,2014,5767.0,6.6,147.098006,"['Science Fiction', 'Adventure', 'Thriller']",6.56341883887043
237791,The Way He Looks,2014,262.0,8.1,5.711274,"['Drama', 'Romance']",7.0174963459361175
147441,Exodus: Gods and Kings,2014,1957.0,5.6,16.320249,"['Adventure', 'Drama', 'Action']",5.573161765699122
206563,Trash,2014,243.0,7.1,7.346304,"['Adventure', 'Crime', 'Drama', 'Thriller']",6.3634825260174726
265195,Wild Tales,2014,878.0,7.7,8.764888,"['Drama', 'Thriller', 'Comedy']",7.321564025033759
100042,Dumb and Dumber To,2014,1140.0,5.4,15.402597,['Comedy'],5.380910352296187
114750,Dear White People,2014,222.0,6.2,5.546847,"['Drama', 'Comedy']",5.79995669629592
266856,The Theory of Everything,2014,3403.0,7.8,11.85302,"['Drama', 'Romance']",7.685260583212192
267806,V/H/S: Viral,2014,164.0,4.5,8.918611,"['Horror', 'Thriller']",4.867850178966178
242828,When Marnie Was There,2014,345.0,7.8,9.342061,"['Animation', 'Drama']",6.990462293039687
110416,Song of the Sea,2014,420.0,8.1,6.967358,"['Family', 'Animation', 'Fantasy']",7.312385272388003
205775,In the Heart of the Sea,2015,1300.0,6.5,11.696923,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",6.362454423277425
66129,Les Tuche,2011,283.0,6.1,4.454853,['Comedy'],5.791159047370297
135397,Jurassic World,2015,8842.0,6.5,32.790475,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.4776920082187335
293310,Citizenfour,2014,516.0,7.9,6.584217,['Documentary'],7.271573162699767
21861,LOL (Laughing Out Loud),2008,380.0,6.5,6.011605,['Comedy'],6.128117514787115
170522,Asterix: The Mansions of the Gods,2014,401.0,6.7,8.411263,"['Animation', 'Comedy', 'Adventure']",6.2849972513102355
297608,The Taking of Deborah Logan,2014,327.0,6.0,5.418357,"['Horror', 'Mystery', 'Thriller']",5.751916751509326
227159,Horrible Bosses 2,2014,1575.0,6.1,20.903362,['Comedy'],6.021143203449592
270946,Penguins of Madagascar,2014,1375.0,6.5,22.201607,"['Family', 'Animation', 'Adventure', 'Comedy']",6.369174891195467
252178,'71,2014,414.0,6.7,7.08055,"['Thriller', 'Action', 'Drama', 'War']",6.294396268266623
256917,The Water Diviner,2014,439.0,6.8,9.615664,"['War', 'Drama']",6.384613452395729
284293,Still Alice,2014,1126.0,7.5,8.823253,['Drama'],7.2194272612636405
116149,Paddington,2014,899.0,7.0,15.686837,"['Family', 'Comedy']",6.734828572223836
203834,Jessabelle,2014,265.0,5.1,6.757875,"['Thriller', 'Horror']",5.1545493129059805
294254,Maze Runner: The Scorch Trials,2015,3148.0,6.5,41.225769,['Action'],6.439293669282056
79218,Ice Age: A Mammoth Christmas,2011,171.0,6.0,7.009931,"['Animation', 'Family', 'TV Movie']",5.6349953413445375
244458,The Voices,2014,578.0,6.2,9.104429,"['Comedy', 'Crime', 'Horror', 'Thriller']",5.99293151488488
246860,Clouds of Sils Maria,2014,267.0,6.7,8.151346,['Drama'],6.15476219668628
245916,Kill the Messenger,2014,359.0,6.6,13.524048,"['Thriller', 'Crime', 'Drama', 'Mystery']",6.18224173022166
74018,A Cinderella Story: Once Upon a Song,2011,282.0,6.1,5.899663,"['Comedy', 'Family', 'Romance']",5.7904603121833516
122917,The Hobbit: The Battle of the Five Armies,2014,4884.0,7.1,31.718977,"['Action', 'Adventure', 'Fantasy']",7.041154531717891
273895,Selma,2014,835.0,7.4,7.107071,"['History', 'Drama']",7.053450711542755
227306,Unbroken,2014,1437.0,7.3,10.543955,"['Drama', 'War']",7.094103605500965
246080,Black Sea,2014,410.0,6.2,9.989679,['Adventure'],5.931900803482529
250538,The Good Lie,2014,210.0,7.3,10.831362,['Drama'],6.411306643202815
277547,Playing It Cool,2014,258.0,5.6,9.689284,"['Comedy', 'Romance']",5.46407525833742
252171,A Girl Walks Home Alone at Night,2014,258.0,6.9,6.039895,"['Horror', 'Romance']",6.266467602835029
265177,Mommy,2014,734.0,8.2,14.876086,['Drama'],7.671122436224878
241239,A Most Violent Year,2014,550.0,6.5,17.187708,"['Crime', 'Drama', 'Thriller']",6.2171597999789325
228970,Wild,2014,961.0,7.0,11.209154,['Drama'],6.749494610156148
284296,Top Five,2014,212.0,6.3,7.355355,"['Drama', 'Comedy']",5.846192091357639
190469,Redirected,2014,162.0,5.7,6.174324,"['Action', 'Comedy', 'Crime', 'Thriller']",5.473861670760999
87093,Big Eyes,2014,1236.0,6.8,7.412826,['Drama'],6.6217646547170785
224141,Into the Woods,2014,1688.0,5.6,9.580785,"['Fantasy', 'Comedy', 'Music']",5.569255117957273
243684,"Men, Women & Children",2014,323.0,6.4,6.785735,"['Drama', 'Comedy']",6.017357055869652
228967,The Interview,2014,2340.0,6.1,14.526049,"['Action', 'Comedy']",6.045273383194017
207703,Kingsman: The Secret Service,2015,6069.0,7.6,28.224212,"['Crime', 'Comedy', 'Action', 'Adventure']",7.539506093752615
181533,Night at the Museum: Secret of the Tomb,2014,1893.0,6.1,19.539436,"['Adventure', 'Comedy', 'Fantasy', 'Family']",6.03335774865321
259018,Behaving Badly,2014,198.0,4.9,6.010463,['Comedy'],5.054143737388385
68737,Seventh Son,2014,980.0,5.2,15.297821,"['Adventure', 'Fantasy']",5.206301278934248
196867,Annie,2014,472.0,6.0,13.275529,"['Comedy', 'Drama', 'Family']",5.80883458541937
297222,PK,2014,262.0,7.7,12.58752,"['Comedy', 'Drama', 'Science Fiction']",6.76915511370863
303542,The Invisible Boy,2014,170.0,6.0,4.349915,"['Comedy', 'Adventure', 'Science Fiction', 'Fantasy']",5.633889266621338
198184,Chappie,2015,3124.0,6.6,30.206365,"['Crime', 'Action', 'Science Fiction']",6.533977910470475
256835,Toy Story That Time Forgot,2014,249.0,6.8,8.609555,"['Animation', 'Family']",6.191646596540444
260346,Taken 3,2014,2225.0,6.1,18.081483,"['Thriller', 'Action']",6.042634573578634
201088,Blackhat,2015,842.0,5.1,14.932368,"['Crime', 'Drama', 'Mystery']",5.123137183617805
294652,Son of a Gun,2014,284.0,6.1,12.756464,"['Action', 'Crime', 'Drama', 'Thriller']",5.791854635101445
87101,Terminator Genisys,2015,3677.0,5.8,30.188198,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",5.776852608283827
288158,The Woman in Black 2: Angel of Death,2014,389.0,5.0,6.942139,"['Thriller', 'Horror', 'Drama']",5.071372418916288
13654,101 Dalmatians II: Patch's London Adventure,2003,231.0,5.7,10.398905,"['Animation', 'Family']",5.513768434744352
230222,Tarzan,2013,223.0,5.5,8.651247,"['Animation', 'Action', 'Adventure', 'Family']",5.3934293942168186
125509,Wrong Turn 5: Bloodlines,2012,225.0,4.7,10.556938,"['Horror', 'Thriller']",4.926450540220888
270303,It Follows,2015,1894.0,6.6,20.359336,"['Horror', 'Thriller']",6.4944418003822015
287084,The Town that Dreaded Sundown,2014,167.0,5.7,8.494374,"['Thriller', 'Horror']",5.477319443379333
109689,I Want You,2012,317.0,6.6,7.78818,"['Drama', 'Romance']",6.1454579831971525
76341,Mad Max: Fury Road,2015,9629.0,7.3,29.36178,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",7.266409588107574
280092,Insidious: Chapter 3,2015,1005.0,6.3,10.098792,"['Drama', 'Horror', 'Thriller']",6.155093096982868
140607,Star Wars: The Force Awakens,2015,7993.0,7.5,31.626013,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",7.455744322088194
271969,Ben-Hur,2016,642.0,5.3,11.51021,"['Adventure', 'Drama', 'Action']",5.289006805467633
68735,Warcraft,2016,2325.0,6.3,12.572718,"['Action', 'Adventure', 'Fantasy']",6.232065777861184
99861,Avengers: Age of Ultron,2015,6908.0,7.3,37.37942,"['Action', 'Adventure', 'Science Fiction']",7.253478134972417
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017,2814.0,6.6,133.82782,"['Adventure', 'Action', 'Fantasy', 'Comedy']",6.527095984527586
102899,Ant-Man,2015,6029.0,7.0,26.882388,"['Science Fiction', 'Action', 'Adventure']",6.954626507995644
166424,Fantastic Four,2015,2322.0,4.4,17.246484,"['Action', 'Adventure', 'Science Fiction']",4.45446553504635
293660,Deadpool,2016,11444.0,7.4,187.860492,"['Action', 'Adventure', 'Comedy']",7.370284682694333
283995,Guardians of the Galaxy Vol. 2,2017,4858.0,7.6,185.330992,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",7.524907026302319
271110,Captain America: Civil War,2016,7462.0,7.1,145.882135,"['Adventure', 'Action', 'Science Fiction']",7.061057918916956
284052,Doctor Strange,2016,5880.0,7.1,43.847654,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.050858188408119
246655,X-Men: Apocalypse,2016,4831.0,6.4,28.712522,['Science Fiction'],6.362970037664806
284276,Cake,2014,371.0,6.2,10.197503,['Drama'],5.912209902043394
284536,The Gambler,2014,550.0,5.7,8.728556,"['Thriller', 'Crime', 'Drama']",5.5974414901197775
297556,Justice League: Throne of Atlantis,2015,222.0,6.5,6.012379,"['Science Fiction', 'Action', 'Animation', 'Adventure']",5.97430224603414
210860,Mortdecai,2015,1078.0,5.4,10.241861,"['Comedy', 'Adventure']",5.379954327936222
216015,Fifty Shades of Grey,2015,3350.0,5.2,33.068431,"['Drama', 'Romance', 'Thriller']",5.202046569226508
305932,Expelled,2014,187.0,6.2,9.323591,['Comedy'],5.759606507161504
250066,American Heist,2014,160.0,4.3,6.278168,['Action'],4.772448306203255
189197,The Pacific,2010,318.0,7.9,6.092242,"['Action', 'Adventure', 'Drama', 'History', 'War']",7.011262464403853
272693,The DUFF,2015,1372.0,6.8,8.592449,"['Romance', 'Comedy']",6.6375871135672595
277355,Everly,2015,231.0,5.2,13.145621,"['Thriller', 'Action']",5.218372015307012
276844,The Little Death,2014,167.0,6.5,5.593682,"['Drama', 'Comedy', 'Romance']",5.885882134510831
227719,Project Almanac,2015,953.0,6.4,9.363482,"['Science Fiction', 'Thriller']",6.233947401603811
167073,Brooklyn,2015,1235.0,7.2,7.991613,"['Drama', 'Romance']",6.975758751243759
249688,The End of the Tour,2015,210.0,7.3,9.201378,['Drama'],6.411306643202815
309299,Experimenter,2015,166.0,6.8,5.112935,"['Drama', 'History']",6.036759073573747
309245,Mistress America,2015,200.0,6.4,6.969947,['Comedy'],5.886620716625116
232572,A Walk in the Woods,2015,266.0,5.7,12.019571,"['Adventure', 'Comedy', 'Drama']",5.5290691501996285
245706,True Story,2015,536.0,6.2,7.87202,"['Crime', 'Drama', 'Mystery']",5.9804360028520716
288036,Sleeping with Other People,2015,309.0,6.2,8.844452,['Comedy'],5.874165155618426
319075,Cobain: Montage of Heck,2015,284.0,7.5,6.516131,"['Music', 'Documentary']",6.687350130596941
318224,Going Clear: Scientology and the Prison of Belief,2015,306.0,7.7,5.887113,['Documentary'],6.857046047178201
283235,99 Homes,2014,240.0,6.8,6.60913,['Drama'],6.1779586449626045
250124,The Diary of a Teenage Girl,2015,286.0,6.8,14.986654,"['Drama', 'Romance']",6.2421153766480755
308639,Dope,2015,698.0,7.2,7.948581,"['Crime', 'Drama', 'Comedy']",6.835411955693522
308369,Me and Earl and the Dying Girl,2015,962.0,7.7,12.503333,"['Comedy', 'Drama']",7.349896130111446
308032,The Stanford Prison Experiment,2015,254.0,6.8,4.833182,"['Thriller', 'Drama']",6.198993859867251
193687,Z for Zachariah,2015,278.0,5.6,5.30588,"['Drama', 'Science Fiction', 'Thriller']",5.470281867545757
72784,The Loft,2014,500.0,6.4,14.443362,['Thriller'],6.119974936340973
185341,[REC]⁴ Apocalypse,2014,269.0,5.2,7.328242,"['Thriller', 'Horror']",5.21674465730779
307663,Vice,2015,245.0,4.1,19.236571,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",4.5523048345309665
167810,Lost River,2015,228.0,5.8,6.640704,"['Fantasy', 'Thriller']",5.571091386559386
273248,The Hateful Eight,2015,4405.0,7.6,20.328822,"['Crime', 'Drama', 'Mystery', 'Western']",7.517455302954008
265208,Wild Card,2015,665.0,5.4,16.451228,"['Thriller', 'Crime', 'Drama']",5.369919343012172
286565,Paper Towns,2015,1997.0,6.1,9.662731,"['Drama', 'Mystery', 'Romance']",6.036570912371368
252838,The Wedding Ringer,2015,632.0,6.5,12.21459,['Comedy'],6.246443760082124
290999,Wyrmwood: Road Of The Dead,2014,173.0,6.3,6.635569,['Horror'],5.793043417372497
241251,The Boy Next Door,2015,1034.0,4.1,10.200398,['Thriller'],4.253419981562011
86835,Knight of Cups,2015,198.0,5.7,6.88947,"['Romance', 'Drama']",5.496601837947044
311291,45 Years,2015,259.0,6.3,6.645078,['Drama'],5.8970965584368535
320007,Victoria,2015,388.0,7.9,8.247275,"['Drama', 'Romance', 'Thriller']",7.124787332089492
276839,Home Sweet Hell,2015,187.0,5.0,8.504655,"['Drama', 'Comedy']",5.112920628198967
201085,Crimson Peak,2015,1494.0,6.4,13.492684,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']",6.288260857306555
243938,Hot Tub Time Machine 2,2015,360.0,5.0,6.575393,['Comedy'],5.075352803817388
256591,Focus,2015,2588.0,6.7,10.035362,"['Romance', 'Comedy', 'Crime', 'Drama']",6.615277823138662
228165,The SpongeBob Movie: Sponge Out of Water,2015,733.0,5.7,12.334689,"['Animation', 'Adventure', 'Comedy', 'Family']",5.618458519580114
268238,The Second Best Exotic Marigold Hotel,2015,277.0,6.3,5.204474,"['Drama', 'Comedy']",5.913692123535564
290764,Tracers,2015,437.0,5.9,9.056173,"['Action', 'Crime', 'Drama']",5.724427902822516
228203,"McFarland, USA",2015,216.0,7.4,6.894606,['Drama'],6.482934728683622
243940,The Lazarus Effect,2015,517.0,5.1,5.840554,"['Thriller', 'Horror']",5.134244398796221
38396,That's Life,1998,206.0,7.5,4.800415,['Comedy'],6.514162453511043
50531,Chiedimi se sono felice,2000,273.0,7.5,4.288138,"['Comedy', 'Drama']",6.666705445692937
239573,Unfinished Business,2015,322.0,5.0,10.24952,['Comedy'],5.0812934812967665
197950,The Connection,2014,259.0,7.1,6.231766,"['Action', 'Crime', 'Thriller']",6.391607298293655
241554,Run All Night,2015,1169.0,6.3,16.838145,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",6.1729747614635375
112454,Clown,2014,372.0,5.3,6.428814,['Horror'],5.283427552603462
150689,Cinderella,2015,2426.0,6.7,19.801128,"['Romance', 'Fantasy', 'Family', 'Drama']",6.609970401386327
326359,Frozen Fever,2015,630.0,6.9,9.509334,"['Adventure', 'Animation', 'Family']",6.564789187322838
228968,Kidnapping Mr. Heineken,2015,193.0,5.8,10.588578,"['Drama', 'Action', 'Crime', 'Thriller']",5.548395065113433
238215,The Cobbler,2014,565.0,5.5,8.144255,"['Fantasy', 'Comedy', 'Drama']",5.443701321358678
175774,Ruby Red,2013,330.0,6.6,8.582533,"['Science Fiction', 'Fantasy', 'Adventure', 'Family']",6.157517261193962
243688,Poltergeist,2015,924.0,5.0,15.968492,"['Horror', 'Thriller']",5.036147101462216
266647,Pan,2015,979.0,5.9,11.30428,"['Adventure', 'Family', 'Fantasy']",5.807974941163339
252512,While We're Young,2015,387.0,5.8,9.42755,"['Comedy', 'Drama', 'Mystery']",5.637629722093313
271674,Suite Française,2014,284.0,7.1,5.02124,"['Drama', 'Romance', 'War']",6.431494274741085
262500,Insurgent,2015,3921.0,6.2,27.887186,"['Adventure', 'Science Fiction', 'Thriller']",6.162554143098516
230179,Big Game,2014,387.0,5.3,6.911759,"['Action', 'Adventure', 'Thriller']",5.283882007285269
228161,Home,2015,1539.0,6.8,13.422713,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",6.653551181862884
245703,Midnight Special,2016,705.0,6.2,12.682927,"['Adventure', 'Drama', 'Science Fiction']",6.023333477439355
266396,The Gunman,2015,397.0,5.5,11.429831,"['Action', 'Drama', 'Crime']",5.426720750421978
255343,Escobar: Paradise Lost,2014,281.0,6.1,12.543659,"['Thriller', 'Romance']",5.789758408129346
168259,Furious 7,2015,4253.0,7.3,27.275687,['Action'],7.225489113524822
277685,Unfriended,2015,1092.0,5.5,10.07817,"['Horror', 'Thriller']",5.467398928103068
291272,We Are Still Here,2015,191.0,5.6,8.100029,['Horror'],5.438129509928894
293970,The Final Girls,2015,371.0,6.6,6.679341,"['Horror', 'Comedy']",6.191682595075408
241855,Spring,2014,186.0,6.5,6.976514,"['Horror', 'Romance', 'Science Fiction']",5.919605369898965
181283,Child 44,2015,565.0,6.1,17.608346,"['Crime', 'Thriller']",5.9112875282552295
283227,A Little Chaos,2014,250.0,6.0,7.579751,"['Drama', 'Romance']",5.705325507280589
257091,Get Hard,2015,961.0,5.9,8.178015,['Comedy'],5.806497286338129
16119,Cinderella III: A Twist in Time,2007,244.0,6.0,6.961912,"['Animation', 'Romance', 'Family', 'Fantasy']",5.70094915342832
21385,"Mickey, Donald, Goofy: The Three Musketeers",2004,162.0,6.3,7.673021,"['Adventure', 'Animation', 'Comedy', 'Family']",5.775725024798266
10010,Brother Bear 2,2006,318.0,6.3,10.861154,"['Adventure', 'Animation', 'Family']",5.946827317960338
237756,Kill Me Three Times,2015,171.0,5.5,11.616811,"['Comedy', 'Thriller']",5.376687184244839
263109,Shaun the Sheep Movie,2015,456.0,6.9,9.961184,"['Family', 'Animation', 'Comedy', 'Adventure']",6.4701030162094835
308504,Last Knights,2015,348.0,6.2,14.619519,"['Action', 'Adventure']",5.899180035403626
321528,Batman vs. Robin,2015,218.0,6.8,5.48942,"['Action', 'Adventure', 'Animation']",6.1417551798546075
304357,Woman in Gold,2015,454.0,7.3,11.61,['Drama'],6.764468172614075
269148,Samba,2014,393.0,6.4,11.024334,"['Drama', 'Comedy']",6.065792871582355
